participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._round_number;participant._current_page_name;participant.ip_address;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.subsession_id;player.group_id;player.payoff;group.id_in_subsession;group.n_linked_words;group.link_word;group.linked_words;group.confidence;group.guessing;group.how_success;group.is_success;group.subsession_id;subsession.round_number;session.code;session.label;session.experimenter_name;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;42;121;0;1;;;;;;;;42;42;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;43;122;0;1;;;;;;;;43;43;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;43;122;0;1;;;;;;;;43;43;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;44;123;0;1;;;;;;;;44;44;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;44;123;0;1;;;;;;;;44;44;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;45;124;0;1;;;;;;;;45;45;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;45;124;0;1;;;;;;;;45;45;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;46;125;0;1;;;;;;;;46;46;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;46;125;0;1;;;;;;;;46;46;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;47;126;0;1;;;;;;;;47;47;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;47;126;0;1;;;;;;;;47;47;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;48;127;0;1;;;;;;;;48;48;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;48;127;0;1;;;;;;;;48;48;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;49;128;0;1;;;;;;;;49;49;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;49;128;0;1;;;;;;;;49;49;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;50;129;0;1;;;;;;;;50;50;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;50;129;0;1;;;;;;;;50;50;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;51;130;0;1;;;;;;;;51;51;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;51;130;0;1;;;;;;;;51;51;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;52;131;0;1;;;;;;;;52;52;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;52;131;0;1;;;;;;;;52;52;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;53;132;0;1;;;;;;;;53;53;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;53;132;0;1;;;;;;;;53;53;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;54;133;0;1;;;;;;;;54;54;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;54;133;0;1;;;;;;;;54;54;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;55;134;0;1;;;;;;;;55;55;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;55;134;0;1;;;;;;;;55;55;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;56;135;0;1;;;;;;;;56;56;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;56;135;0;1;;;;;;;;56;56;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;57;136;0;1;;;;;;;;57;57;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;57;136;0;1;;;;;;;;57;57;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;58;137;0;1;;;;;;;;58;58;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;58;137;0;1;;;;;;;;58;58;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;59;138;0;1;;;;;;;;59;59;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;59;138;0;1;;;;;;;;59;59;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;60;139;0;1;;;;;;;;60;60;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;60;139;0;1;;;;;;;;60;60;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;61;140;0;1;;;;;;;;61;61;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;61;140;0;1;;;;;;;;61;61;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;62;141;0;1;;;;;;;;62;62;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;62;141;0;1;;;;;;;;62;62;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;63;142;0;1;;;;;;;;63;63;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;63;142;0;1;;;;;;;;63;63;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;64;143;0;1;;;;;;;;64;64;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;64;143;0;1;;;;;;;;64;64;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;65;144;0;1;;;;;;;;65;65;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;65;144;0;1;;;;;;;;65;65;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;66;145;0;1;;;;;;;;66;66;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;66;145;0;1;;;;;;;;66;66;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;67;146;0;1;;;;;;;;67;67;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;67;146;0;1;;;;;;;;67;67;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;68;147;0;1;;;;;;;;68;68;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;68;147;0;1;;;;;;;;68;68;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;69;148;0;1;;;;;;;;69;69;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;69;148;0;1;;;;;;;;69;69;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;70;149;0;1;;;;;;;;70;70;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;70;149;0;1;;;;;;;;70;70;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;71;150;0;1;;;;;;;;71;71;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;71;150;0;1;;;;;;;;71;71;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;72;151;0;1;;;;;;;;72;72;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;72;151;0;1;;;;;;;;72;72;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;73;152;0;1;;;;;;;;73;73;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;73;152;0;1;;;;;;;;73;73;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;74;153;0;1;;;;;;;;74;74;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;74;153;0;1;;;;;;;;74;74;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;75;154;0;1;;;;;;;;75;75;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;75;154;0;1;;;;;;;;75;75;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;76;155;0;1;;;;;;;;76;76;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;76;155;0;1;;;;;;;;76;76;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;77;156;0;1;;;;;;;;77;77;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;77;156;0;1;;;;;;;;77;77;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;78;157;0;1;;;;;;;;78;78;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;78;157;0;1;;;;;;;;78;78;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;1;79;158;0;1;;;;;;;;79;79;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;2;79;158;0;1;;;;;;;;79;79;ozbcqm8z;;;;;;0
1;b74kvwvw;;0;82;565;codenames;11;Results;NA;2018-05-20 12:20:56.598583+00:00;1;;;0;2;80;159;0;1;;;;;;;;80;80;ozbcqm8z;;;;;;0
2;l8ao3la7;;0;83;565;codenames;11;Instructions;NA;2018-05-20 12:21:00.639494+00:00;1;;;0;1;80;159;0;1;;;;;;;;80;80;ozbcqm8z;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;1;1;0;1;3;runners;3, 22, 19;7;3,22,19;3;1;1;1;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;1;1;0;1;3;runners;3, 22, 19;7;3,22,19;3;1;1;1;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;2;81;0;1;3;white;17, 5, 8;8;5, 17, 8;3;1;2;2;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;2;81;0;1;3;white;17, 5, 8;8;5, 17, 8;3;1;2;2;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;3;82;0;1;2;rock;10,20;9;20,10;2;1;3;3;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;3;82;0;1;2;rock;10,20;9;20,10;2;1;3;3;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;4;83;0;1;2;ingredient;1,14;8;1, 14;2;1;4;4;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;4;83;0;1;2;ingredient;1,14;8;1, 14;2;1;4;4;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;5;84;0;1;2;thought;2,16;8;2, 16;2;1;5;5;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;5;84;0;1;2;thought;2,16;8;2, 16;2;1;5;5;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;6;85;0;1;1;forest;12;10;12;1;1;6;6;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;6;85;0;1;1;forest;12;10;12;1;1;6;6;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;7;86;0;1;2;spicy;6,25;8;6,25;2;1;7;7;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;7;86;0;1;2;spicy;6,25;8;6,25;2;1;7;7;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;8;87;0;1;;;;;;;;8;8;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;8;87;0;1;;;;;;;;8;8;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;9;88;0;1;;;;;;;;9;9;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;9;88;0;1;;;;;;;;9;9;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;10;89;0;1;;;;;;;;10;10;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;10;89;0;1;;;;;;;;10;10;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;11;90;0;1;;;;;;;;11;11;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;11;90;0;1;;;;;;;;11;11;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;12;91;0;1;;;;;;;;12;12;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;12;91;0;1;;;;;;;;12;12;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;13;92;0;1;;;;;;;;13;13;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;13;92;0;1;;;;;;;;13;13;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;14;93;0;1;;;;;;;;14;14;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;14;93;0;1;;;;;;;;14;14;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;15;94;0;1;;;;;;;;15;15;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;15;94;0;1;;;;;;;;15;15;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;16;95;0;1;;;;;;;;16;16;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;16;95;0;1;;;;;;;;16;16;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;17;96;0;1;;;;;;;;17;17;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;17;96;0;1;;;;;;;;17;17;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;18;97;0;1;;;;;;;;18;18;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;18;97;0;1;;;;;;;;18;18;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;19;98;0;1;;;;;;;;19;19;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;19;98;0;1;;;;;;;;19;19;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;20;99;0;1;;;;;;;;20;20;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;20;99;0;1;;;;;;;;20;20;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;21;100;0;1;;;;;;;;21;21;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;21;100;0;1;;;;;;;;21;21;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;22;101;0;1;;;;;;;;22;22;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;22;101;0;1;;;;;;;;22;22;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;23;102;0;1;;;;;;;;23;23;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;23;102;0;1;;;;;;;;23;23;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;24;103;0;1;;;;;;;;24;24;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;24;103;0;1;;;;;;;;24;24;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;25;104;0;1;;;;;;;;25;25;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;25;104;0;1;;;;;;;;25;25;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;26;105;0;1;;;;;;;;26;26;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;26;105;0;1;;;;;;;;26;26;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;27;106;0;1;;;;;;;;27;27;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;27;106;0;1;;;;;;;;27;27;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;28;107;0;1;;;;;;;;28;28;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;28;107;0;1;;;;;;;;28;28;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;29;108;0;1;;;;;;;;29;29;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;29;108;0;1;;;;;;;;29;29;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;30;109;0;1;;;;;;;;30;30;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;30;109;0;1;;;;;;;;30;30;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;31;110;0;1;;;;;;;;31;31;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;31;110;0;1;;;;;;;;31;31;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;32;111;0;1;;;;;;;;32;32;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;32;111;0;1;;;;;;;;32;32;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;33;112;0;1;;;;;;;;33;33;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;33;112;0;1;;;;;;;;33;33;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;34;113;0;1;;;;;;;;34;34;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;34;113;0;1;;;;;;;;34;34;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;35;114;0;1;;;;;;;;35;35;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;35;114;0;1;;;;;;;;35;35;umv9x6g6;;;;;;0
